ts,appid,name,players
2026-01-09T00:00:00Z,3159330,Assassin's Creed Shadows,7089
2026-01-09T00:00:00Z,3489700,Stellar Blade,6410
2026-01-10T00:00:00Z,1934570,South of Midnight,136
2026-01-10T00:00:00Z,3159330,Assassin's Creed Shadows,8152
2026-01-10T00:00:00Z,3489700,Stellar Blade,7382
2026-01-11T00:00:00Z,1934570,South of Midnight,136
2026-01-11T00:00:00Z,3159330,Assassin's Creed Shadows,8438
2026-01-11T00:00:00Z,3489700,Stellar Blade,7370
2026-01-12T00:00:00Z,1934570,South of Midnight,114
2026-01-12T00:00:00Z,3159330,Assassin's Creed Shadows,5705
2026-01-12T00:00:00Z,3489700,Stellar Blade,5942
2026-01-13T00:00:00Z,1934570,South of Midnight,68
2026-01-13T00:00:00Z,3159330,Assassin's Creed Shadows,5192
2026-01-13T00:00:00Z,3489700,Stellar Blade,5705
2026-01-14T00:00:00Z,1934570,South of Midnight,68
2026-01-14T00:00:00Z,3159330,Assassin's Creed Shadows,4951
2026-01-14T00:00:00Z,3489700,Stellar Blade,5358
2026-01-15T00:00:00Z,1934570,South of Midnight,70
2026-01-15T00:00:00Z,2443720,Concord,1
2026-01-15T00:00:00Z,3159330,Assassin's Creed Shadows,4874
2026-01-15T00:00:00Z,3489700,Stellar Blade,4932
2026-01-16T00:00:00Z,1934570,South of Midnight,63
2026-01-16T00:00:00Z,2443720,Concord,1
2026-01-16T00:00:00Z,3159330,Assassin's Creed Shadows,5171
2026-01-16T00:00:00Z,3489700,Stellar Blade,4975
2026-01-17T00:00:00Z,1934570,South of Midnight,99
2026-01-17T00:00:00Z,3159330,Assassin's Creed Shadows,6438
2026-01-17T00:00:00Z,3489700,Stellar Blade,6100
2026-01-18T00:00:00Z,1934570,South of Midnight,103
2026-01-18T00:00:00Z,3159330,Assassin's Creed Shadows,7412
2026-01-18T00:00:00Z,3489700,Stellar Blade,6485
2026-01-19T00:00:00Z,1934570,South of Midnight,102
2026-01-19T00:00:00Z,3159330,Assassin's Creed Shadows,5553
2026-01-19T00:00:00Z,3489700,Stellar Blade,5287
2026-01-20T00:00:00Z,1934570,South of Midnight,87
2026-01-20T00:00:00Z,3159330,Assassin's Creed Shadows,5388
2026-01-20T00:00:00Z,3489700,Stellar Blade,5240
2026-01-21T00:00:00Z,1934570,South of Midnight,76
2026-01-21T00:00:00Z,3159330,Assassin's Creed Shadows,5545
2026-01-21T00:00:00Z,3489700,Stellar Blade,4955
2026-01-22T00:00:00Z,1934570,South of Midnight,72
2026-01-22T00:00:00Z,2443720,Concord,1
2026-01-22T00:00:00Z,3159330,Assassin's Creed Shadows,5324
2026-01-22T00:00:00Z,3489700,Stellar Blade,4259
2026-01-23T00:00:00Z,1934570,South of Midnight,84
2026-01-23T00:00:00Z,3159330,Assassin's Creed Shadows,5743
2026-01-23T00:00:00Z,3489700,Stellar Blade,4128
2026-01-24T00:00:00Z,1934570,South of Midnight,147
2026-01-24T00:00:00Z,2443720,Concord,1
2026-01-24T00:00:00Z,3159330,Assassin's Creed Shadows,7432
2026-01-24T00:00:00Z,3489700,Stellar Blade,5256
2026-01-25T00:00:00Z,1934570,South of Midnight,169
2026-01-25T00:00:00Z,3159330,Assassin's Creed Shadows,7851
2026-01-25T00:00:00Z,3489700,Stellar Blade,5518
2026-01-26T00:00:00Z,1934570,South of Midnight,137
2026-01-26T00:00:00Z,3159330,Assassin's Creed Shadows,5363
2026-01-26T00:00:00Z,3489700,Stellar Blade,4332
2026-01-27T00:00:00Z,1934570,South of Midnight,106
2026-01-27T00:00:00Z,2443720,Concord,1
2026-01-27T00:00:00Z,3159330,Assassin's Creed Shadows,5084
2026-01-27T00:00:00Z,3489700,Stellar Blade,4197
2026-01-28T00:00:00Z,1934570,South of Midnight,99
2026-01-28T00:00:00Z,2443720,Concord,1
2026-01-28T00:00:00Z,3159330,Assassin's Creed Shadows,4798
2026-01-28T00:00:00Z,3489700,Stellar Blade,4111
2026-01-29T00:00:00Z,1934570,South of Midnight,92
2026-01-29T00:00:00Z,3159330,Assassin's Creed Shadows,4563
2026-01-29T00:00:00Z,3489700,Stellar Blade,3882
2026-01-30T00:00:00Z,1934570,South of Midnight,98
2026-01-30T00:00:00Z,3159330,Assassin's Creed Shadows,4766
2026-01-30T00:00:00Z,3489700,Stellar Blade,3919
2026-01-31T00:00:00Z,1934570,South of Midnight,118
2026-01-31T00:00:00Z,2443720,Concord,1
2026-01-31T00:00:00Z,3159330,Assassin's Creed Shadows,5917
2026-01-31T00:00:00Z,3489700,Stellar Blade,4716
2026-02-01T00:00:00Z,1934570,South of Midnight,143
2026-02-01T00:00:00Z,3159330,Assassin's Creed Shadows,6087
2026-02-01T00:00:00Z,3489700,Stellar Blade,4915
2026-02-02T00:00:00Z,1934570,South of Midnight,111
2026-02-02T00:00:00Z,3159330,Assassin's Creed Shadows,4061
2026-02-02T00:00:00Z,3489700,Stellar Blade,4030
2026-02-03T00:00:00Z,1934570,South of Midnight,84
2026-02-03T00:00:00Z,2443720,Concord,1
2026-02-03T00:00:00Z,3159330,Assassin's Creed Shadows,3807
2026-02-03T00:00:00Z,3489700,Stellar Blade,3892
2026-02-04T00:00:00Z,1934570,South of Midnight,64
2026-02-04T00:00:00Z,2443720,Concord,1
2026-02-04T00:00:00Z,3159330,Assassin's Creed Shadows,3707
2026-02-04T00:00:00Z,3489700,Stellar Blade,3755
2026-02-05T00:00:00Z,1934570,South of Midnight,63
2026-02-05T00:00:00Z,3159330,Assassin's Creed Shadows,3555
2026-02-05T00:00:00Z,3489700,Stellar Blade,3464
2026-02-06T00:00:00Z,1934570,South of Midnight,63
2026-02-06T00:00:00Z,3159330,Assassin's Creed Shadows,3676
2026-02-06T00:00:00Z,3489700,Stellar Blade,3334
2026-02-07T00:00:00Z,1934570,South of Midnight,88
2026-02-07T00:00:00Z,3159330,Assassin's Creed Shadows,4768
2026-02-07T00:00:00Z,3489700,Stellar Blade,4176
2026-02-08T00:00:00Z,1934570,South of Midnight,100
2026-02-08T00:00:00Z,2443720,Concord,1
2026-02-08T00:00:00Z,3159330,Assassin's Creed Shadows,5036
2026-02-08T00:00:00Z,3489700,Stellar Blade,4303
2026-02-09T00:00:00Z,1934570,South of Midnight,72
2026-02-09T00:00:00Z,2443720,Concord,1
2026-02-09T00:00:00Z,3159330,Assassin's Creed Shadows,3587
2026-02-09T00:00:00Z,3489700,Stellar Blade,3545
2026-02-10T00:00:00Z,1934570,South of Midnight,55
2026-02-10T00:00:00Z,2443720,Concord,1
2026-02-10T00:00:00Z,3159330,Assassin's Creed Shadows,3534
2026-02-10T00:00:00Z,3489700,Stellar Blade,4149
2026-02-11T00:00:00Z,1934570,South of Midnight,63
2026-02-11T00:00:00Z,2443720,Concord,1
2026-02-11T00:00:00Z,3159330,Assassin's Creed Shadows,3417
2026-02-11T00:00:00Z,3489700,Stellar Blade,4519
2026-02-12T00:00:00Z,1934570,South of Midnight,57
2026-02-12T00:00:00Z,2443720,Concord,1
2026-02-12T00:00:00Z,3159330,Assassin's Creed Shadows,3434
2026-02-12T00:00:00Z,3489700,Stellar Blade,4713
2026-02-13T00:00:00Z,1934570,South of Midnight,51
2026-02-13T00:00:00Z,3159330,Assassin's Creed Shadows,3608
2026-02-13T00:00:00Z,3489700,Stellar Blade,4966
2026-02-14T00:00:00Z,1934570,South of Midnight,74
2026-02-14T00:00:00Z,3159330,Assassin's Creed Shadows,4361
2026-02-14T00:00:00Z,3489700,Stellar Blade,6043
2026-02-15T00:00:00Z,1934570,South of Midnight,86
2026-02-15T00:00:00Z,3159330,Assassin's Creed Shadows,4863
2026-02-15T00:00:00Z,3489700,Stellar Blade,6871
2026-02-16T00:00:00Z,1934570,South of Midnight,75
2026-02-16T00:00:00Z,3159330,Assassin's Creed Shadows,3696
2026-02-16T00:00:00Z,3489700,Stellar Blade,5917
2026-02-17T00:00:00Z,1934570,South of Midnight,67
2026-02-17T00:00:00Z,2443720,Concord,1
2026-02-17T00:00:00Z,3159330,Assassin's Creed Shadows,3528
2026-02-17T00:00:00Z,3489700,Stellar Blade,7002
2026-02-18T00:00:00Z,1934570,South of Midnight,54
2026-02-18T00:00:00Z,3159330,Assassin's Creed Shadows,3674
2026-02-18T00:00:00Z,3489700,Stellar Blade,6922
2026-02-19T00:00:00Z,1934570,South of Midnight,51
2026-02-19T00:00:00Z,2443720,Concord,1
2026-02-19T00:00:00Z,3159330,Assassin's Creed Shadows,3687
2026-02-19T00:00:00Z,3489700,Stellar Blade,7154
2026-02-20T00:00:00Z,1934570,South of Midnight,55
2026-02-20T00:00:00Z,2443720,Concord,1
2026-02-20T00:00:00Z,3159330,Assassin's Creed Shadows,3775
2026-02-20T00:00:00Z,3489700,Stellar Blade,7339
2026-02-21T00:00:00Z,1934570,South of Midnight,87
2026-02-21T00:00:00Z,3159330,Assassin's Creed Shadows,4598
2026-02-21T00:00:00Z,3489700,Stellar Blade,8205
2026-02-22T00:00:00Z,1934570,South of Midnight,93
2026-02-22T00:00:00Z,2443720,Concord,1
2026-02-22T00:00:00Z,3159330,Assassin's Creed Shadows,5085
2026-02-22T00:00:00Z,3489700,Stellar Blade,8849
2026-02-23T00:00:00Z,1934570,South of Midnight,79
2026-02-23T00:00:00Z,3159330,Assassin's Creed Shadows,4020
2026-02-23T00:00:00Z,3489700,Stellar Blade,8177
2026-02-24T00:00:00Z,1934570,South of Midnight,51
2026-02-24T00:00:00Z,3159330,Assassin's Creed Shadows,3595
2026-02-24T00:00:00Z,3489700,Stellar Blade,7805
2026-02-25T00:00:00Z,1934570,South of Midnight,59
2026-02-25T00:00:00Z,3159330,Assassin's Creed Shadows,3300
2026-02-25T00:00:00Z,3489700,Stellar Blade,7441
2026-02-26T00:00:00Z,1934570,South of Midnight,51
2026-02-26T00:00:00Z,2443720,Concord,1
2026-02-26T00:00:00Z,3159330,Assassin's Creed Shadows,3260
2026-02-26T00:00:00Z,3489700,Stellar Blade,6827
2026-02-27T00:00:00Z,1934570,South of Midnight,48
2026-02-27T00:00:00Z,3159330,Assassin's Creed Shadows,3645
2026-02-27T00:00:00Z,3489700,Stellar Blade,6298
2026-02-28T00:00:00Z,1934570,South of Midnight,65
2026-02-28T00:00:00Z,3159330,Assassin's Creed Shadows,5388
2026-02-28T00:00:00Z,3489700,Stellar Blade,6880
2026-03-01T00:00:00Z,1934570,South of Midnight,84
2026-03-01T00:00:00Z,3159330,Assassin's Creed Shadows,6883
2026-03-01T00:00:00Z,3489700,Stellar Blade,7378
2026-03-02T00:00:00Z,1934570,South of Midnight,63
2026-03-02T00:00:00Z,3159330,Assassin's Creed Shadows,5291
2026-03-02T00:00:00Z,3489700,Stellar Blade,6290
2026-03-03T00:00:00Z,1934570,South of Midnight,50
2026-03-03T00:00:00Z,2443720,Concord,1
2026-03-03T00:00:00Z,3159330,Assassin's Creed Shadows,5353
2026-03-03T00:00:00Z,3489700,Stellar Blade,5992
2026-03-04T00:00:00Z,1934570,South of Midnight,48
2026-03-04T00:00:00Z,2443720,Concord,1
2026-03-04T00:00:00Z,3159330,Assassin's Creed Shadows,5241
2026-03-04T00:00:00Z,3489700,Stellar Blade,5740
2026-03-05T00:00:00Z,1934570,South of Midnight,51
2026-03-05T00:00:00Z,2443720,Concord,1
2026-03-05T00:00:00Z,3065800,Marathon,86718
2026-03-05T00:00:00Z,3159330,Assassin's Creed Shadows,5275
2026-03-05T00:00:00Z,3489700,Stellar Blade,5773
2026-03-06T00:00:00Z,1934570,South of Midnight,57
2026-03-06T00:00:00Z,3065800,Marathon,88337
2026-03-06T00:00:00Z,3159330,Assassin's Creed Shadows,5448
2026-03-06T00:00:00Z,3489700,Stellar Blade,5636
2026-03-07T00:00:00Z,1934570,South of Midnight,68
2026-03-07T00:00:00Z,2443720,Concord,2
2026-03-07T00:00:00Z,3065800,Marathon,78498
2026-03-07T00:00:00Z,3159330,Assassin's Creed Shadows,6927
2026-03-07T00:00:00Z,3489700,Stellar Blade,6532
2026-03-08T00:00:00Z,1934570,South of Midnight,88
2026-03-08T00:00:00Z,2443720,Concord,1
2026-03-08T00:00:00Z,3065800,Marathon,77371
2026-03-08T00:00:00Z,3159330,Assassin's Creed Shadows,7483
2026-03-08T00:00:00Z,3489700,Stellar Blade,6611
2026-03-09T00:00:00Z,1934570,South of Midnight,59
2026-03-09T00:00:00Z,3065800,Marathon,71346
2026-03-09T00:00:00Z,3159330,Assassin's Creed Shadows,5997
2026-03-09T00:00:00Z,3489700,Stellar Blade,5846
2026-03-10T00:00:00Z,1934570,South of Midnight,50
2026-03-10T00:00:00Z,3065800,Marathon,66593
2026-03-10T00:00:00Z,3159330,Assassin's Creed Shadows,5711
2026-03-10T00:00:00Z,3489700,Stellar Blade,5561
2026-03-11T00:00:00Z,1934570,South of Midnight,49
2026-03-11T00:00:00Z,2443720,Concord,2
2026-03-11T00:00:00Z,3065800,Marathon,62495
2026-03-11T00:00:00Z,3159330,Assassin's Creed Shadows,5627
2026-03-11T00:00:00Z,3489700,Stellar Blade,5467
2026-03-12T00:00:00Z,1934570,South of Midnight,58
2026-03-12T00:00:00Z,3065800,Marathon,60649
2026-03-12T00:00:00Z,3159330,Assassin's Creed Shadows,5551
2026-03-12T00:00:00Z,3489700,Stellar Blade,5011
2026-03-13T00:00:00Z,1934570,South of Midnight,49
2026-03-13T00:00:00Z,3065800,Marathon,57246
2026-03-13T00:00:00Z,3159330,Assassin's Creed Shadows,5753
2026-03-13T00:00:00Z,3489700,Stellar Blade,5061
2026-03-14T00:00:00Z,1934570,South of Midnight,63
2026-03-14T00:00:00Z,2443720,Concord,1
2026-03-14T00:00:00Z,3065800,Marathon,59357
2026-03-14T00:00:00Z,3159330,Assassin's Creed Shadows,6668
2026-03-14T00:00:00Z,3489700,Stellar Blade,5940
2026-03-15T00:00:00Z,1934570,South of Midnight,76
2026-03-15T00:00:00Z,3065800,Marathon,62830
2026-03-15T00:00:00Z,3159330,Assassin's Creed Shadows,7093
2026-03-15T00:00:00Z,3489700,Stellar Blade,6158
2026-03-16T00:00:00Z,1934570,South of Midnight,64
2026-03-16T00:00:00Z,2443720,Concord,1
2026-03-16T00:00:00Z,3065800,Marathon,56597
2026-03-16T00:00:00Z,3159330,Assassin's Creed Shadows,5149
2026-03-16T00:00:00Z,3489700,Stellar Blade,5034
2026-03-17T00:00:00Z,1934570,South of Midnight,48
2026-03-17T00:00:00Z,2443720,Concord,2
2026-03-17T00:00:00Z,3065800,Marathon,53846
2026-03-17T00:00:00Z,3159330,Assassin's Creed Shadows,4858
2026-03-17T00:00:00Z,3489700,Stellar Blade,5001
2026-03-18T00:00:00Z,1934570,South of Midnight,52
2026-03-18T00:00:00Z,2443720,Concord,1
2026-03-18T00:00:00Z,3065800,Marathon,54414
2026-03-18T00:00:00Z,3159330,Assassin's Creed Shadows,4566
2026-03-18T00:00:00Z,3489700,Stellar Blade,4910
2026-03-19T00:00:00Z,1934570,South of Midnight,50
2026-03-19T00:00:00Z,2443720,Concord,1
2026-03-19T00:00:00Z,3065800,Marathon,51731
2026-03-19T00:00:00Z,3159330,Assassin's Creed Shadows,4603
2026-03-19T00:00:00Z,3489700,Stellar Blade,4569
2026-03-20T00:00:00Z,1934570,South of Midnight,51
2026-03-20T00:00:00Z,3065800,Marathon,50287
2026-03-20T00:00:00Z,3159330,Assassin's Creed Shadows,4777
2026-03-20T00:00:00Z,3489700,Stellar Blade,5141
2026-03-21T00:00:00Z,1934570,South of Midnight,60
2026-03-21T00:00:00Z,2443720,Concord,1
2026-03-21T00:00:00Z,3065800,Marathon,56683
2026-03-21T00:00:00Z,3159330,Assassin's Creed Shadows,6056
2026-03-21T00:00:00Z,3489700,Stellar Blade,6241
2026-03-22T00:00:00Z,1934570,South of Midnight,68
2026-03-22T00:00:00Z,2443720,Concord,1
2026-03-22T00:00:00Z,3065800,Marathon,53678
2026-03-22T00:00:00Z,3159330,Assassin's Creed Shadows,6652
2026-03-22T00:00:00Z,3489700,Stellar Blade,6741
2026-03-23T00:00:00Z,1934570,South of Midnight,63
2026-03-23T00:00:00Z,2443720,Concord,2
2026-03-23T00:00:00Z,3065800,Marathon,49944
2026-03-23T00:00:00Z,3159330,Assassin's Creed Shadows,5052
2026-03-23T00:00:00Z,3489700,Stellar Blade,6070
2026-03-24T00:00:00Z,1934570,South of Midnight,54
2026-03-24T00:00:00Z,3065800,Marathon,44371
2026-03-24T00:00:00Z,3159330,Assassin's Creed Shadows,4976
2026-03-24T00:00:00Z,3489700,Stellar Blade,6142
2026-03-25T00:00:00Z,1934570,South of Midnight,47
2026-03-25T00:00:00Z,2443720,Concord,1
2026-03-25T00:00:00Z,3065800,Marathon,42091
2026-03-25T00:00:00Z,3159330,Assassin's Creed Shadows,4758
2026-03-25T00:00:00Z,3489700,Stellar Blade,5969
2026-03-26T00:00:00Z,1934570,South of Midnight,47
2026-03-26T00:00:00Z,2443720,Concord,1
2026-03-26T00:00:00Z,3065800,Marathon,39796
2026-03-26T00:00:00Z,3159330,Assassin's Creed Shadows,4675
2026-03-26T00:00:00Z,3489700,Stellar Blade,5779
2026-03-27T00:00:00Z,1934570,South of Midnight,46
2026-03-27T00:00:00Z,2443720,Concord,1
2026-03-27T00:00:00Z,3065800,Marathon,40834
2026-03-27T00:00:00Z,3159330,Assassin's Creed Shadows,4788
2026-03-27T00:00:00Z,3489700,Stellar Blade,5636
2026-03-28T00:00:00Z,1934570,South of Midnight,71
2026-03-28T00:00:00Z,2443720,Concord,1
2026-03-28T00:00:00Z,3065800,Marathon,43927
2026-03-28T00:00:00Z,3159330,Assassin's Creed Shadows,5712
2026-03-28T00:00:00Z,3489700,Stellar Blade,6351
2026-03-29T00:00:00Z,1934570,South of Midnight,64
2026-03-29T00:00:00Z,3065800,Marathon,41975
2026-03-29T00:00:00Z,3159330,Assassin's Creed Shadows,5923
2026-03-29T00:00:00Z,3489700,Stellar Blade,6488
2026-03-30T00:00:00Z,1934570,South of Midnight,65
2026-03-30T00:00:00Z,2443720,Concord,1
2026-03-30T00:00:00Z,3065800,Marathon,36782
2026-03-30T00:00:00Z,3159330,Assassin's Creed Shadows,4397
2026-03-30T00:00:00Z,3489700,Stellar Blade,5617
2026-03-31T00:00:00Z,1934570,South of Midnight,58
2026-03-31T00:00:00Z,2443720,Concord,1
2026-03-31T00:00:00Z,3065800,Marathon,34185
2026-03-31T00:00:00Z,3159330,Assassin's Creed Shadows,4207
2026-03-31T00:00:00Z,3489700,Stellar Blade,5542
2026-04-01T00:00:00Z,1934570,South of Midnight,47
2026-04-01T00:00:00Z,3065800,Marathon,33820
2026-04-01T00:00:00Z,3159330,Assassin's Creed Shadows,3742
2026-04-01T00:00:00Z,3489700,Stellar Blade,5047
2026-04-02T00:00:00Z,1934570,South of Midnight,50
2026-04-02T00:00:00Z,2443720,Concord,1
2026-04-02T00:00:00Z,3065800,Marathon,32854
2026-04-02T00:00:00Z,3159330,Assassin's Creed Shadows,3914
2026-04-02T00:00:00Z,3489700,Stellar Blade,5120
2026-04-03T00:00:00Z,1934570,South of Midnight,63
2026-04-03T00:00:00Z,2443720,Concord,1
2026-04-03T00:00:00Z,3065800,Marathon,36374
2026-04-03T00:00:00Z,3159330,Assassin's Creed Shadows,4289
2026-04-03T00:00:00Z,3489700,Stellar Blade,5143
2026-04-04T00:00:00Z,1934570,South of Midnight,65
2026-04-04T00:00:00Z,3065800,Marathon,36203
2026-04-04T00:00:00Z,3159330,Assassin's Creed Shadows,4509
2026-04-04T00:00:00Z,3489700,Stellar Blade,5525
2026-04-05T00:00:00Z,1934570,South of Midnight,90
2026-04-05T00:00:00Z,3065800,Marathon,33822
2026-04-05T00:00:00Z,3159330,Assassin's Creed Shadows,4552
2026-04-05T00:00:00Z,3489700,Stellar Blade,5698
2026-04-06T00:00:00Z,1934570,South of Midnight,78
2026-04-06T00:00:00Z,3065800,Marathon,31022
2026-04-06T00:00:00Z,3159330,Assassin's Creed Shadows,3999
2026-04-06T00:00:00Z,3489700,Stellar Blade,5475
2026-04-07T00:00:00Z,1934570,South of Midnight,65
2026-04-07T00:00:00Z,3065800,Marathon,28325
2026-04-07T00:00:00Z,3159330,Assassin's Creed Shadows,3344
2026-04-07T00:00:00Z,3489700,Stellar Blade,4907
2026-04-08T00:00:00Z,1934570,South of Midnight,56
2026-04-08T00:00:00Z,3065800,Marathon,27670
2026-04-08T00:00:00Z,3159330,Assassin's Creed Shadows,3108
2026-04-08T00:00:00Z,3489700,Stellar Blade,4546
2026-04-09T00:00:00Z,1934570,South of Midnight,47
2026-04-09T00:00:00Z,2443720,Concord,1
2026-04-09T00:00:00Z,3065800,Marathon,25392
2026-04-09T00:00:00Z,3159330,Assassin's Creed Shadows,3144
2026-04-09T00:00:00Z,3489700,Stellar Blade,4444
2026-04-10T00:00:00Z,1934570,South of Midnight,51
2026-04-10T00:00:00Z,3065800,Marathon,26913
2026-04-10T00:00:00Z,3159330,Assassin's Creed Shadows,3353
2026-04-10T00:00:00Z,3489700,Stellar Blade,4437
2026-04-11T00:00:00Z,1934570,South of Midnight,89
2026-04-11T00:00:00Z,2443720,Concord,1
2026-04-11T00:00:00Z,3065800,Marathon,28549
2026-04-11T00:00:00Z,3159330,Assassin's Creed Shadows,3912
2026-04-11T00:00:00Z,3489700,Stellar Blade,5369
2026-04-12T00:00:00Z,1934570,South of Midnight,93
2026-04-12T00:00:00Z,3065800,Marathon,27393
2026-04-12T00:00:00Z,3159330,Assassin's Creed Shadows,4211
2026-04-12T00:00:00Z,3489700,Stellar Blade,5566
2026-04-13T00:00:00Z,1934570,South of Midnight,83
2026-04-13T00:00:00Z,3065800,Marathon,23909
2026-04-13T00:00:00Z,3159330,Assassin's Creed Shadows,3044
2026-04-13T00:00:00Z,3489700,Stellar Blade,4761
2026-04-14T00:00:00Z,1934570,South of Midnight,53
2026-04-14T00:00:00Z,3065800,Marathon,22914
2026-04-14T00:00:00Z,3159330,Assassin's Creed Shadows,2830
2026-04-14T00:00:00Z,3489700,Stellar Blade,4579
2026-04-15T00:00:00Z,1934570,South of Midnight,61
2026-04-15T00:00:00Z,3065800,Marathon,26637
2026-04-15T00:00:00Z,3159330,Assassin's Creed Shadows,2613
2026-04-15T00:00:00Z,3489700,Stellar Blade,4290
2026-04-16T00:00:00Z,1934570,South of Midnight,49
2026-04-16T00:00:00Z,2443720,Concord,1
2026-04-16T00:00:00Z,3065800,Marathon,24563
2026-04-16T00:00:00Z,3159330,Assassin's Creed Shadows,2539
2026-04-16T00:00:00Z,3489700,Stellar Blade,3991
2026-04-17T00:00:00Z,1934570,South of Midnight,47
2026-04-17T00:00:00Z,3065800,Marathon,24999
2026-04-17T00:00:00Z,3159330,Assassin's Creed Shadows,2676
2026-04-17T00:00:00Z,3489700,Stellar Blade,3916
2026-04-18T00:00:00Z,1934570,South of Midnight,71
2026-04-18T00:00:00Z,3065800,Marathon,25359
2026-04-18T00:00:00Z,3159330,Assassin's Creed Shadows,3233
2026-04-18T00:00:00Z,3489700,Stellar Blade,4614
2026-04-19T00:00:00Z,1934570,South of Midnight,95
2026-04-19T00:00:00Z,3065800,Marathon,24121
2026-04-19T00:00:00Z,3159330,Assassin's Creed Shadows,3665
2026-04-19T00:00:00Z,3489700,Stellar Blade,4927
2026-04-20T00:00:00Z,1934570,South of Midnight,75
2026-04-20T00:00:00Z,2443720,Concord,1
2026-04-20T00:00:00Z,3065800,Marathon,20746
2026-04-20T00:00:00Z,3159330,Assassin's Creed Shadows,2548
2026-04-20T00:00:00Z,3489700,Stellar Blade,4124
2026-04-21T00:00:00Z,1934570,South of Midnight,61
2026-04-21T00:00:00Z,2443720,Concord,1
2026-04-21T00:00:00Z,3065800,Marathon,19362
2026-04-21T00:00:00Z,3159330,Assassin's Creed Shadows,2493
2026-04-21T00:00:00Z,3489700,Stellar Blade,4191
2026-04-22T00:00:00Z,1934570,South of Midnight,67
2026-04-22T00:00:00Z,2443720,Concord,1
2026-04-22T00:00:00Z,3065800,Marathon,19811
2026-04-22T00:00:00Z,3159330,Assassin's Creed Shadows,2298
2026-04-22T00:00:00Z,3489700,Stellar Blade,3763
2026-04-23T00:00:00Z,1934570,South of Midnight,44
2026-04-23T00:00:00Z,3065800,Marathon,18360
2026-04-23T00:00:00Z,3159330,Assassin's Creed Shadows,2251
2026-04-23T00:00:00Z,3489700,Stellar Blade,3365
2026-04-24T00:00:00Z,1934570,South of Midnight,62
2026-04-24T00:00:00Z,2443720,Concord,1
2026-04-24T00:00:00Z,3065800,Marathon,20269
2026-04-24T00:00:00Z,3159330,Assassin's Creed Shadows,2552
2026-04-24T00:00:00Z,3489700,Stellar Blade,3442
2026-04-25T00:00:00Z,1934570,South of Midnight,65
2026-04-25T00:00:00Z,3065800,Marathon,20967
2026-04-25T00:00:00Z,3159330,Assassin's Creed Shadows,3164
2026-04-25T00:00:00Z,3489700,Stellar Blade,4030
2026-04-26T00:00:00Z,1934570,South of Midnight,72
2026-04-26T00:00:00Z,2443720,Concord,1
2026-04-26T00:00:00Z,3065800,Marathon,20727
2026-04-26T00:00:00Z,3159330,Assassin's Creed Shadows,3622
2026-04-26T00:00:00Z,3489700,Stellar Blade,4211
2026-04-27T00:00:00Z,1934570,South of Midnight,62
2026-04-27T00:00:00Z,2443720,Concord,1
2026-04-27T00:00:00Z,3065800,Marathon,17371
2026-04-27T00:00:00Z,3159330,Assassin's Creed Shadows,2492
2026-04-27T00:00:00Z,3489700,Stellar Blade,3430
2026-04-28T00:00:00Z,1934570,South of Midnight,52
2026-04-28T00:00:00Z,3065800,Marathon,16639
2026-04-28T00:00:00Z,3159330,Assassin's Creed Shadows,2420
2026-04-28T00:00:00Z,3489700,Stellar Blade,3443
2026-04-29T00:00:00Z,1934570,South of Midnight,47
2026-04-29T00:00:00Z,3065800,Marathon,15714
2026-04-29T00:00:00Z,3159330,Assassin's Creed Shadows,2315
2026-04-29T00:00:00Z,3489700,Stellar Blade,3299
2026-04-30T00:00:00Z,1934570,South of Midnight,57
2026-04-30T00:00:00Z,3065800,Marathon,15243
2026-04-30T00:00:00Z,3159330,Assassin's Creed Shadows,2232
2026-04-30T00:00:00Z,3489700,Stellar Blade,3019
2026-05-01T00:00:00Z,1934570,South of Midnight,46
2026-05-01T00:00:00Z,3065800,Marathon,17131
2026-05-01T00:00:00Z,3159330,Assassin's Creed Shadows,2801
2026-05-01T00:00:00Z,3489700,Stellar Blade,3710
2026-05-02T00:00:00Z,1934570,South of Midnight,70
2026-05-02T00:00:00Z,3065800,Marathon,17050
2026-05-02T00:00:00Z,3159330,Assassin's Creed Shadows,2866
2026-05-02T00:00:00Z,3489700,Stellar Blade,3977
2026-05-03T00:00:00Z,1934570,South of Midnight,67
2026-05-03T00:00:00Z,3065800,Marathon,16528
2026-05-03T00:00:00Z,3159330,Assassin's Creed Shadows,3255
2026-05-03T00:00:00Z,3489700,Stellar Blade,4305
2026-05-04T00:00:00Z,1934570,South of Midnight,54
2026-05-04T00:00:00Z,3065800,Marathon,13969
2026-05-04T00:00:00Z,3159330,Assassin's Creed Shadows,2419
2026-05-04T00:00:00Z,3489700,Stellar Blade,3779
2026-05-05T00:00:00Z,1934570,South of Midnight,42
2026-05-05T00:00:00Z,2443720,Concord,1
2026-05-05T00:00:00Z,3065800,Marathon,13191
2026-05-05T00:00:00Z,3159330,Assassin's Creed Shadows,2212
2026-05-05T00:00:00Z,3489700,Stellar Blade,3920
2026-05-06T00:00:00Z,1934570,South of Midnight,45
2026-05-06T00:00:00Z,2443720,Concord,1
2026-05-06T00:00:00Z,3065800,Marathon,13443
2026-05-06T00:00:00Z,3159330,Assassin's Creed Shadows,2110
2026-05-06T00:00:00Z,3489700,Stellar Blade,3746
2026-05-07T00:00:00Z,1934570,South of Midnight,48
